People Media Colombia Country > Region > City Report -- Geo 25-1-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Range: 2/24/2020 to 2/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Date,Campaign ID,Campaign Name,Start Date,End Date,Country,Region,City,Imps. Won,Clicks,CTR,Total eCPM,Total eCPC,Total eCPA,CTC,VTC,Total Conversions,Click CVR,View CVR,Total CVRM,CTC Revenue,VTC Revenue,Total Revenue,Media Spend,Data Spend,Total Spend,Audio/Video Starts,25% Complete,50% Complete,75% Complete,100% Complete,Completion Rate,eCPCV,Companion Imps. Won,Companion Clicks,Companion CTC,Companion CTC Revenue
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento de Sucre,Medellin,2,0,0.00%,$0.76 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento de Sucre,Sincelejo,11,0,0.00%,$0.55 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento de Sucre,Tolu,3,0,0.00%,$0.83 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento de Tolima,Ibague,85,0,0.00%,$0.81 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.07 ,$0.00 ,$0.07 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento de Tolima,Yopal,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Caqueta,El Doncello,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Caqueta,Florencia,5,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Cauca,Caloto,1,0,0.00%,$0.18 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Cauca,Popayan,18,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Cauca,Santander de Quilichao,2,0,0.00%,$0.70 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Cesar,Aguachica,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Cesar,San Andres,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Cesar,Valledupar,4,0,0.00%,$0.79 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Huila,Garzon,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Huila,Neiva,21,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Huila,Pitalito,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Huila,San Agustin,4,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Magdalena,Atlantico,2,0,0.00%,$0.59 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Magdalena,Cienaga,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Magdalena,La Estrella,2,0,0.00%,$0.81 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Magdalena,Palmira,2,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Magdalena,Pivijay,2,0,0.00%,$0.61 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Magdalena,Santa Marta,21,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Meta,Acacias,3,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Meta,Guamal,2,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Meta,San Martin,2,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Meta,Villavicencio,14,0,0.00%,$0.87 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Putumayo,Orito,2,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Putumayo,Puerto Asis,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Ansermanuevo,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Buenaventura,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Cali,3,0,0.00%,$0.62 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Cartago,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,El Cerrito,2,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Guacari,2,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Guadalajara de Buga,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,La Dolores,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,La Union,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Palmira,5,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Riofrio,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Santiago de Cali,232,0,0.00%,$0.78 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.18 ,$0.00 ,$0.18 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Tulua,10,0,0.00%,$0.78 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Unknown,1,0,0.00%,$0.83 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Departamento del Valle del Cauca,Yumbo,4,0,0.00%,$0.83 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Quindio Department,Armenia,13,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282553,FB78_CPC_DIAGEO_ECOMM_JWBLACK_CO_FEB2020,2/14/20,2/29/20,Colombia,Unknown,Unknown,19,0,0.00%,$0.69 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Anori,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Apartado,3,0,0.00%,$0.71 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Armenia,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Barrios de Jesus,4,0,0.00%,$0.64 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Bello,7,0,0.00%,$0.87 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Boyaca,3,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Caldas,2,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Caucasia,3,0,0.00%,$0.76 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Cisneros,1,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Copacabana,3,0,0.00%,$0.79 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Cordoba,5,0,0.00%,$0.59 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Entrerrios,1,0,0.00%,$0.83 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Envigado,17,0,0.00%,$0.84 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Itaguei,13,0,0.00%,$0.77 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Itagui,1,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,La Ceja,1,0,0.00%,$0.83 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Las Palmas,6,0,0.00%,$0.66 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Lorica,1,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Los Naranjos,2,0,0.00%,$0.29 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Marinilla,1,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1282559,FB79_CPC_DIAGEO_ECOMM_OLDPARR_CO_FEB2020,2/14/20,2/29/20,Colombia,Antioquia,Medellin,315,1,0.32%,$0.83 ,$0.26 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.26 ,$0.00 ,$0.26 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
